#id, label
121703353, Computer science
121703353, Compromise
121703353, Management science
121703353, Knowledge management
1500649746,  Operational semantics
1500649746,  Rewriting
1500649746,  Confluence
1500649746,  Semantics
1500649746,  Negation
1500649746,  Programming language
1500649746,  Monotonic function
1500649746,  Mathematics
1500649746,  Conditional term
1500649746,  Semantics of logic
1500649746, Algorithm
1500649746, Discrete mathematics
1500649746, Semantics
1500649746, Rewriting
1500649746, Operational semantics
1500649746, Satisfiability
1500649746, Negation
1500649746, Mathematics
1500649746, Monotonic function
1500649746, Confluence
1500649746, Semantics of logic
2740518331,  Graph (abstract data type)
2740518331,  Text graph
2740518331,  Question answering
2740518331,  Natural language processing
2740518331,  Computer science
2740518331,  Artificial intelligence
2740518331,  Knowledge graph
2740518331, Machine learning
2740518331, Graph
2740518331, Graph (abstract data type)
2740518331, Artificial intelligence
2740518331, Natural language processing
2740518331, Computer science
2740518331, Question answering
2740518331, Text graph
2033395822,  Gradient descent
2033395822,  Connectionism
2033395822,  Evaluation function
2033395822,  Data flow diagram
2033395822,  Segmentation
2033395822,  Pattern recognition
2033395822,  Computer science
2033395822,  Perception
2033395822,  Artificial intelligence
2033395822,  Connectionist network
2033395822,  Data flow model
2965336716,  Thompson sampling
2965336716,  Combinatorics
2965336716,  Alpha (ethology)
2965336716,  Mathematics
361876,  Reinforcement learning
361876,  Stochastic game
361876,  Rationality
361876,  Artificial intelligence
361876,  Convergence (routing)
361876,  Notice
361876,  Mathematics
361876,  Learning agent
361876,  Policy learning
2397602045,  OntoClean
2397602045,  OBO Foundry
2397602045,  Basic Formal Ontology
2397602045,  Upper ontology
2397602045,  Ontology (information science)
2397602045,  Ontology
2397602045,  Protégé
2397602045,  Formal system
2397602045,  Programming language
2397602045,  Computer science
2397602045, Formal system
2397602045, Machine learning
2397602045, Data mining
2397602045, Artificial intelligence
2397602045, Ontology (information science)
2397602045, Ontology
2397602045, OBO Foundry
2397602045, Prot?g?
2397602045, OntoClean
2397602045, Basic Formal Ontology
2397602045, Mathematics
2397602045, Upper ontology
2285182335, Machine learning
2285182335, Architecture
2285182335, Artificial intelligence
2285182335, Semantic memory
2285182335, Natural language processing
2285182335, Spoken language
2285182335, Syntactic category
2285182335, Computer science
2285182335, STREAMS
2285182335, Semantic computing
2285182335, Syntax
2285182335, TRACE (psycholinguistics)
1936503582,  Scalability
1936503582,  Sampling (statistics)
1936503582,  Mathematical optimization
1936503582,  Computer science
1936503582,  Maximum likelihood
1936503582,  Monte carlo expectation maximization
1936503582, Machine learning
1936503582, Mathematical optimization
1936503582, Artificial intelligence
1936503582, Expectationmaximization algorithm
1936503582, Monte Carlo method
1936503582, Computer science
1936503582, Scalability
1936503582, Maximum likelihood
1936503582, Sampling (statistics)
14890737,  Hill climbing
14890737,  Search algorithm
14890737,  Iterated local search
14890737,  Local search (optimization)
14890737,  Best-first search
14890737,  Tabu search
14890737,  Guided Local Search
14890737,  Stochastic hill climbing
14890737,  Algorithm
14890737,  Mathematics
14890737, Algorithm
14890737, Machine learning
14890737, Tabu search
14890737, Iterated local search
14890737, Search algorithm
14890737, Mathematical optimization
14890737, Local search (optimization)
14890737, Hill climbing
14890737, Artificial intelligence
14890737, Stochastic hill climbing
14890737, Mathematics
14890737, Best-first search
14890737, Guided Local Search
54110251,  Probabilistic logic
54110251,  Probabilistic CTL
54110251,  Probabilistic argumentation
54110251,  Probabilistic logic network
54110251,  Predicate logic
54110251,  Zeroth-order logic
54110251,  Chain rule (probability)
54110251,  Law of total probability
54110251,  Algorithm
54110251,  Discrete mathematics
54110251,  Mathematics
54110251, Zeroth-order logic
54110251, Discrete mathematics
54110251, Machine learning
54110251, Probabilistic argumentation
54110251, Artificial intelligence
54110251, Probabilistic logic network
54110251, Predicate logic
54110251, Chain rule (probability)
54110251, Mathematics
54110251, Law of total probability
54110251, Probabilistic logic
54110251, Probabilistic CTL
2964398712,  Knowledge representation and reasoning
2964398712,  Artificial intelligence
2964398712,  Computer science
2964398712,  Conditional reasoning
1768754415,  Agent-based social simulation
1768754415,  Theory of mind
1768754415,  Semantics
1768754415,  Recursion
1768754415,  Social relation
1768754415,  Cognitive science
1768754415,  Model theory
1768754415,  Artificial intelligence
1768754415,  Computer science
1768754415,  Architecture
1768754415,  Important research
1768754415, First-order logic
1768754415, Recursion
1768754415, Machine learning
1768754415, Architecture
1768754415, Semantics
1768754415, Social relation
1768754415, Artificial intelligence
1768754415, Agent-based model
1768754415, Computer science
1768754415, Model theory
1768754415, Agent-based social simulation
2741193876, Machine learning
2741193876, Heuristics
2741193876, Artificial intelligence
2741193876, Heuristic
2741193876, Computer science
2966507564,  Unsupervised learning
2966507564,  Monocular
2966507564,  Deep learning
2966507564,  Id
2966507564,  Computer vision
2966507564,  Computer science
2966507564,  Artificial intelligence
3035146858,  Mahalanobis distance
3035146858,  Algorithm
3035146858,  Linear subspace
3035146858,  Eigenvalues and eigenvectors
3035146858,  Computer science
3035146858,  Domain adaptation
3035146858,  Target distribution
3035146858,  Transportation plan
2741859754, Internet privacy
2741859754, World Wide Web
2741859754, Computer science
2741859754, End-to-end principle
2590857959,  Olympiad
2590857959,  Evaluation function
2590857959,  Clutter
2590857959,  Artificial intelligence
2590857959,  Computer science
1488811340,  Knowledge-based systems
1488811340,  Abstraction
1488811340,  Artificial intelligence
1488811340,  Mathematics
1488811340, Knowledge-based systems
1488811340, Machine learning
1488811340, Abstraction
1488811340, Artificial intelligence
1488811340, Computer science
192669884, Machine learning
192669884, Artificial intelligence
192669884, Dynamical system
192669884, Computer science
2338794043, Machine learning
2338794043, Mathematical optimization
2338794043, Heuristics
2338794043, Artificial intelligence
2338794043, Backtracking
2338794043, Any-angle path planning
2338794043, Executable
2338794043, Exploit
2338794043, Heuristic
2338794043, Domain decomposition methods
2338794043, Completeness (statistics)
2338794043, Computer science
1605311477,  Diagrammatic reasoning
1605311477,  Qualitative reasoning
1605311477,  Reasoning system
1605311477,  Adaptive reasoning
1605311477,  Verbal reasoning
1605311477,  Inference
1605311477,  Spatial relation
1605311477,  Artificial intelligence
1605311477,  Diagram
1605311477,  Mathematics
1605311477, Diagrammatic reasoning
1605311477, Adaptive reasoning
1605311477, Machine learning
1605311477, Artificial intelligence
1605311477, Diagram
1605311477, Spatial relation
1605311477, Inference
1605311477, Verbal reasoning
1605311477, Computer science
1605311477, Qualitative reasoning
1605311477, Reasoning system
1574764962,  Gesture
1574764962,  User interface
1574764962,  Natural language
1574764962,  Animation
1574764962,  Affect (psychology)
1574764962,  Improvisation
1574764962,  Software system
1574764962,  Human–computer interaction
1574764962,  Multimedia
1574764962,  Feeling
1574764962,  Computer science
1574764962, Machine learning
1574764962, Feeling
1574764962, Software system
1574764962, Artificial intelligence
1574764962, Natural language
1574764962, Gesture
1574764962, Distinctive feature
1574764962, Affect (psychology)
1574764962, Computer science
1574764962, Animation
1574764962, User interface
1581516506,  Maximum satisfiability problem
1581516506,  Mathematical optimization
1581516506,  Mathematics
1581516506,  Maximum likelihood
1581516506,  Model counting
1581516506,  Probabilistic inference
1581516506, Maximum satisfiability problem
1581516506, Machine learning
1581516506, Mathematical optimization
1581516506, Artificial intelligence
1581516506, Inference
1581516506, Mathematics
1581516506, Maximum likelihood
1581516506, Probabilistic logic
61303452,  Commonsense knowledge
61303452,  Commonsense reasoning
61303452,  Ontology
61303452,  Knowledge base
61303452,  Verb
61303452,  Scripting language
61303452,  Natural language processing
61303452,  Computer science
61303452,  Artificial intelligence
61303452, Artificial intelligence
61303452, Commonsense reasoning
61303452, Natural language processing
61303452, Ontology
61303452, Verb
61303452, Commonsense knowledge
61303452, Computer science
61303452, Knowledge base
61303452, Word-sense disambiguation
61303452, Scripting language
178578899,  Implicit learning
178578899,  Commonsense knowledge
178578899,  Common sense
178578899,  Counterexample
178578899,  Artificial intelligence
178578899,  Mathematics
178578899, Machine learning
178578899, Artificial intelligence
178578899, Counterexample
178578899, Implicit learning
178578899, Common sense
178578899, Commonsense knowledge
178578899, Computer science
1757671551,  Hierarchy
1757671551,  Distributed algorithm
1757671551,  Dynamic problem
1757671551,  Edit distance
1757671551,  Theoretical computer science
1757671551,  Distributed computing
1757671551,  Computer science
1757671551,  Disjoint sets
1757671551,  Organizational structure
1757671551,  Linear number
1757671551, Machine learning
1757671551, Distributed computing
1757671551, Distributed algorithm
1757671551, Artificial intelligence
1757671551, Organizational structure
1757671551, Hierarchy
1757671551, Computer science
1757671551, Edit distance
1757671551, Disjoint sets
1757671551, Dynamic problem
24246738,  Lisp
24246738,  Battle
24246738,  CPU time
24246738,  Offensive
24246738,  Programming language
24246738,  Computer science
24246738,  System development
24246738, CPU time
24246738, Offensive
24246738, Lisp
24246738, Battle
24246738, Computer science
24246738, Simulation
2843957561,  Answer set programming
2843957561,  Computer science
2843957561,  Programming language
2843957561, Machine learning
2843957561, Artificial intelligence
2843957561, Answer set programming
2843957561, Computer science
2403376492, Heuristics
2403376492, Optimization problem
2403376492, TRIPS architecture
2403376492, Taxis
2403376492, Computer science
2403376492, Simulation
2403376492, Dynamic problem
2965929808,  Homomorphic encryption
2965929808,  Inference
2965929808,  Bayesian probability
2965929808,  Deep learning
2965929808,  Machine learning
2965929808,  Computer science
2965929808,  Artificial intelligence
2575999630,  Feature extraction
2575999630,  Active learning
2575999630,  Modal
2575999630,  Machine learning
2575999630,  Modalities
2575999630,  Pattern recognition
2575999630,  Computer science
2575999630,  Exploit
2575999630,  Artificial intelligence
2575999630,  Learning methods
2575999630, Machine learning
2575999630, Artificial intelligence
2575999630, Exploit
2575999630, Pattern recognition
2575999630, Active learning
2575999630, Modalities
2575999630, Computer science
2575999630, Feature extraction
2575999630, Modal
2924821341,  Monte Carlo tree search
2924821341,  Algorithm
2924821341,  Computer science
2886217185, Machine learning
2886217185, Artificial intelligence
2886217185, JAMS
2886217185, Computer science
2886217185, Simulation
2443512162, Universal hashing
2443512162, Machine learning
2443512162, Dynamic perfect hashing
2443512162, Feature hashing
2443512162, Double hashing
2443512162, Artificial intelligence
2443512162, K-independent hashing
2443512162, Mathematics
2443512162, Linear hashing
2443512162, Open addressing
2443512162, Locality-sensitive hashing
2964594890,  Support vector machine
2964594890,  Computer science
2964594890,  Pattern recognition
2964594890,  Artificial intelligence
2265613058, Machine learning
2265613058, Artificial intelligence
2265613058, Computer science
2965020757,  Robustness (computer science)
2965020757,  Machine learning
2965020757,  Computer science
2965020757,  Artificial intelligence
2965020757,  Bayesian neural networks
128729319,  Bounded function
128729319,  Perfect rationality
128729319,  Game theory
128729319,  Intelligent decision support system
128729319,  Complex system
128729319,  Optimal decision
128729319,  Theoretical computer science
128729319,  Mathematical optimization
128729319,  Sorting
128729319,  Architecture
128729319,  Mathematics
128729319, Discrete mathematics
128729319, Machine learning
128729319, Mathematical optimization
128729319, Agent architecture
128729319, Optimal decision
128729319, Artificial intelligence
128729319, Expected utility hypothesis
128729319, Mathematics
128729319, Bounded function
2572140260,  Robustness (computer science)
2572140260,  Robot
2572140260,  Benchmarking
2572140260,  Artificial intelligence
2572140260,  Computer science
2572140260,  Fire spread
2572140260, Machine learning
2572140260, Artificial intelligence
2572140260, Computer science
2572140260, Simulation
2572140260, Benchmarking
2572140260, Robot
2572140260, Robustness (computer science)
2740785418,  Teaching dimension
2740785418,  Minimax
2740785418,  Artificial intelligence
2740785418,  Computer science
2740785418,  Abstraction
2740785418,  Bayesian probability
2740785418,  Left behind
2740785418,  Personalized education
2740785418,  Training set
2740785418, Machine learning
2740785418, Artificial intelligence
2740785418, Computer science
143179325,  Semantics
143179325,  Ontology (information science)
143179325,  Programming language
143179325,  Computer science
143179325,  Knowledge management
143179325, Machine learning
143179325, Semantics
143179325, Artificial intelligence
143179325, Ontology (information science)
143179325, Natural language processing
143179325, Computer science
143179325, Knowledge management
1540121360,  Non-cooperative game
1540121360,  Screening game
1540121360,  Sequential game
1540121360,  Repeated game
1540121360,  Simultaneous game
1540121360,  Video game design
1540121360,  Bayesian game
1540121360,  Complete information
1540121360,  Human–computer interaction
1540121360,  Computer science
1540121360,  Multimedia
1540121360, Complete information
1540121360, Machine learning
1540121360, Artificial intelligence
1540121360, Screening game
1540121360, Bayesian game
1540121360, Repeated game
1540121360, Computer science
1540121360, Simulation
1540121360, Non-cooperative game
1540121360, Video game design
1540121360, Sequential game
1540121360, Simultaneous game
2341306988, Set cover problem
2341306988, Software deployment
2341306988, Knapsack problem
2341306988, Service provider
2341306988, Data mining
2341306988, Point of interest
2341306988, Heuristic
2341306988, Electric vehicle
2341306988, Charging station
2341306988, Computer science
2341306988, Simulation
2341306988, Real-time computing
2964058349,  Single peaked preferences
2964058349,  Preference elicitation
2964058349,  Unrestricted domain
2964058349,  Path cover
2964058349,  Social choice theory
2964058349,  Subset and superset
2964058349,  Pathwidth
2964058349,  Condorcet method
2964058349,  Theoretical computer science
2964058349,  Mathematics
13927553,  Region connection calculus
13927553,  Rotation formalisms in three dimensions
13927553,  Formalism (philosophy)
13927553,  Theoretical computer science
13927553,  Algorithm
13927553,  Binary number
13927553,  Mathematics
13927553,  Formal relationships
13927553,  A domain
13927553,  Point algebra
13927553,  Qualitative calculus
13927553, Random testing
13927553, Discrete mathematics
13927553, Rotation formalisms in three dimensions
13927553, Region connection calculus
13927553, Mathematics
13927553, Formalism (philosophy)
13927553, Binary number
1622377571,  Voting
1622377571,  PSPACE
1622377571,  Complexity class
1622377571,  Aggregation problem
1622377571,  Scheduling (computing)
1622377571,  Theoretical computer science
1622377571,  Computer science
1622377571,  Scratch
1622377571,  General method
1622377571, Scheduling (computing)
1622377571, Distributed computing
1622377571, Satisfiability
1622377571, Game theory
1622377571, Computational complexity theory
1622377571, PSPACE
1622377571, Scratch
1622377571, Complexity class
1622377571, Computer science
1622377571, Voting
1622377571, Theoretical computer science
3034363643,  Artificial intelligence
3034363643,  Computer science
3034363643,  Hybrid learning
45003018, Distributed computing
45003018, Architecture
45003018, Data acquisition
45003018, Cognition
45003018, Ambient intelligence
45003018, Distributed knowledge
45003018, Systems design
45003018, Sensor fusion
45003018, Computer science
45003018, Data architecture
2804610335, Machine learning
2804610335, Artificial intelligence
2804610335, Pixel
2804610335, Cognition
2804610335, Pattern recognition
2804610335, Ranking
2804610335, Computer science
2804610335, Gaussian noise
2804610335, Binary number
2740648687,  Dominating set
2740648687,  Minimum weight
2740648687,  Local search (optimization)
2740648687,  Discrete mathematics
2740648687,  Combinatorics
2740648687,  Mathematics
2740648687, Discrete mathematics
2740648687, Mathematical optimization
2740648687, Local search (optimization)
2740648687, Dominating set
2740648687, Minimum weight
2740648687, Mathematics
90587812,  Bin packing problem
90587812,  Bin
90587812,  Best bin first
90587812,  Search tree
90587812,  Algorithm
90587812,  Combinatorics
90587812,  APX
90587812,  Mathematics
90587812,  Constant factor
90587812,  Improved algorithm
90587812, Algorithm
90587812, Discrete mathematics
90587812, NP-complete
90587812, Mathematical optimization
90587812, APX
90587812, Bin
90587812, Best bin first
90587812, Search tree
90587812, Mathematics
90587812, Bin packing problem
2574090852,  Answer set programming
2574090852,  Empirical research
2574090852,  Modular design
2574090852,  Information retrieval
2574090852,  Data mining
2574090852,  Computer science
2574090852,  Preference handling
2574090852,  Sequential Pattern Mining
2574090852, Modular design
2574090852, Machine learning
2574090852, Empirical research
2574090852, Data mining
2574090852, Sequential Pattern Mining
2574090852, Artificial intelligence
2574090852, Answer set programming
2574090852, Computer science
1801628282, Real-valued function
1801628282, Mathematical economics
1801628282, Representation theory
1801628282, Expected utility hypothesis
1801628282, Representation theorem
1801628282, Generalized expected utility
1801628282, Mathematics
1801628282, Welfare economics
2799131379, Encoder
2799131379, Machine learning
2799131379, Graph
2799131379, Artificial intelligence
2799131379, Interpretability
2799131379, Computer science
1718512272,  Probabilistic latent semantic analysis
1718512272,  Latent class model
1718512272,  Collaborative filtering
1718512272,  Cluster analysis
1718512272,  Expectation–maximization algorithm
1718512272,  Convex combination
1718512272,  Probabilistic logic
1718512272,  Machine learning
1718512272,  Variational principle
1718512272,  Mathematics
1718512272,  Artificial intelligence
1718512272, Convex combination
1718512272, Probabilistic latent semantic analysis
1718512272, Machine learning
1718512272, Artificial intelligence
1718512272, Expectationmaximization algorithm
1718512272, Collaborative filtering
1718512272, Mathematics
1718512272, Probabilistic logic
1718512272, Latent class model
1718512272, Cluster analysis
1718512272, Variational principle
3035352643,  Natural language processing
3035352643,  Computer science
3035352643,  Artificial intelligence
21758939,  Knowledge base
21758939,  Directed graph
21758939,  Database transaction
21758939,  Multi-user
21758939,  Computer science
21758939,  Throughput
21758939,  Theoretical computer science
21758939,  Efficient algorithm
21758939,  Performance results
21758939,  Shared knowledge
21758939, Algorithm
21758939, Data mining
21758939, Directed graph
21758939, Throughput
21758939, Multi-user
21758939, Computer science
21758939, Knowledge base
21758939, Database transaction
21758939, Theoretical computer science
167006859,  Web search query
167006859,  Search analytics
167006859,  Semantic search
167006859,  Web crawler
167006859,  Web query classification
167006859,  Metasearch engine
167006859,  Web modeling
167006859,  Spamdexing
167006859,  World Wide Web
167006859,  Information retrieval
167006859,  Computer science
167006859, Web query classification
167006859, Data mining
167006859, Web modeling
167006859, Web crawler
167006859, Search analytics
167006859, Web search query
167006859, Semantic search
167006859, Metasearch engine
167006859, Information retrieval
167006859, Computer science
167006859, Search engine
155958086,  Theoretical computer science
155958086,  Discrete mathematics
155958086,  Mathematics
155958086, Discrete mathematics
155958086, Computer science
2116265745,  Description logic
2116265745,  Artificial neural network
2116265745,  Network architecture
2116265745,  Black box
2116265745,  Machine learning
2116265745,  Propositional calculus
2116265745,  Artificial intelligence
2116265745,  Raw data
2116265745,  Computer science
2116265745,  Reuse
2116265745,  Application areas
218915679,  Computer science
218915679,  Computer vision
218915679,  Artificial intelligence
218915679, Machine learning
218915679, Artificial intelligence
218915679, Computer science
3034863039,  Relational database
3034863039,  Dirichlet distribution
3034863039,  Theoretical computer science
3034863039,  Computer science
1796344988,  Hybrid algorithm (constraint satisfaction)
1796344988,  Local consistency
1796344988,  Constraint satisfaction dual problem
1796344988,  Constraint satisfaction
1796344988,  Complexity of constraint satisfaction
1796344988,  Constraint graph
1796344988,  Constraint satisfaction problem
1796344988,  Backtracking
1796344988,  Mathematical optimization
1796344988,  Mathematics
1796344988, Discrete mathematics
1796344988, Mathematical optimization
1796344988, Complexity of constraint satisfaction
1796344988, Local consistency
1796344988, Backtracking
1796344988, Constraint graph
1796344988, Constraint satisfaction dual problem
1796344988, Constraint learning
1796344988, Computer science
1796344988, AC-3 algorithm
1796344988, Hybrid algorithm (constraint satisfaction)
1714841898, Comprehension approach
1714841898, Artificial intelligence
1714841898, Language pedagogy
1714841898, Natural language processing
1714841898, Written language
1714841898, Computer science
1714841898, Comprehension
2561664829, Human intelligence
2561664829, Artificial intelligence
2561664829, Artificial intelligence, situated approach
2561664829, Computer science
2561664829, Hybrid system
84195897,  Grammar
84195897,  Rotation formalisms in three dimensions
84195897,  Programming language
84195897,  Natural language processing
84195897,  Computer science
84195897,  Artificial intelligence
84195897, Artificial intelligence
84195897, Rotation formalisms in three dimensions
84195897, Programming language
84195897, Natural language processing
84195897, Grammar
84195897, Computer science
2966466719,  Human–computer interaction
2966466719,  Computer science
2966466719,  Ground
2966466719,  Self supervision
2397001739,  Abductive logic programming
2397001739,  Natural language understanding
2397001739,  Solver
2397001739,  Mathematical proof
2397001739,  Ranking
2397001739,  Programming language
2397001739,  Artificial intelligence
2397001739,  Computer science
2397001739,  First order
2397001739, Mathematical proof
2397001739, Machine learning
2397001739, Artificial intelligence
2397001739, Ranking
2397001739, Abductive logic programming
2397001739, Natural language processing
2397001739, Solver
2397001739, Natural language understanding
2397001739, Computer science
67847236,  Rule of inference
67847236,  Inference
67847236,  Unification
67847236,  Automated theorem proving
67847236,  Mathematical proof
67847236,  Associative property
67847236,  Mathematical logic
67847236,  Computer science
67847236,  Theoretical computer science
67847236,  Programming language
67847236,  Unification process
67847236, Mathematical proof
67847236, Discrete mathematics
67847236, Machine learning
67847236, Artificial intelligence
67847236, Associative property
67847236, Automated theorem proving
67847236, Inference
67847236, Rule of inference
67847236, Computer science
67847236, Mathematical logic
67847236, Theoretical computer science
67847236, Unification
2741745824,  Vocabulary
2741745824,  Recipe
2741745824,  Concurrency
2741745824,  Natural language processing
2741745824,  Computer science
2741745824,  Concurrence
2741745824,  Artificial intelligence
2741745824,  Word representation
2741745824, Artificial intelligence
2741745824, Concurrency
2741745824, Natural language processing
2741745824, Vocabulary
2741745824, Concurrence
2741745824, Recipe
2741745824, Computer science
2741745824, Synonym
2807968901,  Computer science
2807968901,  Natural language processing
2807968901,  Artificial intelligence
2807968901,  Sentence similarity
2807968901, Machine learning
2807968901, Artificial intelligence
2807968901, Sentence
2807968901, Computer science
839975464,  Search algorithm
839975464,  Constraint satisfaction problem
839975464,  Local consistency
839975464,  Evaluation function
839975464,  Monte Carlo method
839975464,  Mathematical optimization
839975464,  Adversary
839975464,  Mathematics
839975464,  Game tree search
839975464, Machine learning
839975464, Search algorithm
839975464, Mathematical optimization
839975464, Evaluation function
839975464, Local consistency
839975464, Artificial intelligence
839975464, Monte Carlo method
839975464, Constraint satisfaction problem
839975464, Computer science
839975464, Adversary
839975464, Game tree
1939051217,  Theoretical computer science
1939051217,  Computer science
1939051217,  Model inference
1939051217, Machine learning
1939051217, Artificial intelligence
1939051217, Inference
1939051217, Computer science
1939051217, Theoretical computer science
2572991829,  Recommender system
2572991829,  Collaborative filtering
2572991829,  Coefficient matrix
2572991829,  Data mining
2572991829,  Computer science
2572991829,  Exploit
2572991829,  Least squares
2572991829,  Matrix (mathematics)
2572991829,  Linear regression
2572991829,  Social network
2572991829, Machine learning
2572991829, Data mining
2572991829, Matrix (mathematics)
2572991829, Artificial intelligence
2572991829, Exploit
2572991829, Least squares
2572991829, Collaborative filtering
2572991829, Computer science
2572991829, Linear regression
2572991829, Recommender system
2572991829, Coefficient matrix
2572991829, Social network
1544079487,  Probability axioms
1544079487,  Probability measure
1544079487,  Probability theory
1544079487,  Generalization
1544079487,  Uncertainty analysis
1544079487,  Lexicographical order
1544079487,  Mathematical economics
1544079487,  Phenomenon
1544079487,  Machine learning
1544079487,  Computer science
1544079487,  Artificial intelligence
1544079487,  Ordered space
2739978843, Machine learning
2739978843, Artificial intelligence
2739978843, Machine translation
2739978843, Computer science
2807939870, Machine learning
2807939870, Artificial intelligence
2807939870, Computer science
2807939870, Distributed element model
2807939870, Theoretical computer science
1489026763, Data mining
1489026763, Knowledge representation and reasoning
1489026763, Ontology (information science)
1489026763, Semantic Web
1489026763, Popularity
1489026763, Computer science
1489026763, Fuzzy set
1489026763, Recommender system
1484701502,  Instance-based learning
1484701502,  Stability (learning theory)
1484701502,  Multi-task learning
1484701502,  Inductive transfer
1484701502,  Problem of induction
1484701502,  Artificial intelligence
1484701502,  Machine learning
1484701502,  Computer science
1484701502,  Error-driven learning
1484701502,  Partial solution
1484701502, Stability (learning theory)
1484701502, Machine learning
1484701502, Artificial intelligence
1484701502, Problem of induction
1484701502, Instance-based learning
1484701502, Explanation-based learning
1484701502, Multi-task learning
1484701502, Computer science
1484701502, Error-driven learning
1484701502, Inductive transfer
1597144780,  sort
1597144780,  Frame problem
1597144780,  Prolog
1597144780,  Artificial intelligence
1597144780,  Regression
1597144780,  Mathematics
1597144780, Discrete mathematics
1597144780, Machine learning
1597144780, Artificial intelligence
1597144780, Computer science
1597144780, Frame problem
1597144780, Prolog
1597144780, Regression
1597144780, sort
2614905167, Journalism
2614905167, Data mining
2614905167, Exploit
2614905167, Information retrieval
2614905167, Computer science
2614905167, News media
1679944736, Machine learning
1679944736, Graph
1679944736, Artificial intelligence
1679944736, Expressive power
1679944736, Conceptual graph
1679944736, Formalism (philosophy)
1679944736, Computer science
1679944736, Expression (mathematics)
1679944736, Theoretical computer science
1522990655,  Agent architecture
1522990655,  Structuring
1522990655,  Human–computer interaction
1522990655,  Computer science
1522990655,  Artificial intelligence
1522990655,  Impression
1522990655,  Agent behavior
1522990655, Machine learning
1522990655, Agent architecture
1522990655, Artificial intelligence
1522990655, Structuring
1522990655, Impression
1522990655, Computer science
1522990655, Management science
2023016473,  Revolute joint
2023016473,  Robot
2023016473,  Kinematics
2023016473, Machine learning
2023016473, Doors
2023016473, Artificial intelligence
2023016473, Parameterized complexity
2023016473, Bayesian information criterion
2023016473, Manifold
2023016473, Kinematics
2023016473, Computer science
2023016473, Revolute joint
2023016473, Gaussian process
2023016473, Robot
1953874888,  Mobile robot
1953874888,  Robot
1953874888,  Herding
1953874888,  Control system
1953874888,  Artificial intelligence
1953874888,  Computer science
1953874888,  Skill sets
1953874888, Machine learning
1953874888, Homogeneity (statistics)
1953874888, Artificial intelligence
1953874888, Control system
1953874888, Herding
1953874888, Herd
1953874888, Mobile robot
1953874888, Computer science
1953874888, Robot
1832793528,  Conjunctive normal form
1832793528,  Negation normal form
1832793528,  Satisfiability
1832793528,  Treewidth
1832793528,  Time complexity
1832793528,  Bounded function
1832793528,  Discrete mathematics
1832793528,  Forgetting
1832793528,  Mathematics
1832793528,  Propositional theory
1832793528, Combinatorics
1832793528, Discrete mathematics
1832793528, Treewidth
1832793528, Conjunctive normal form
1832793528, Satisfiability
1832793528, Negation normal form
1832793528, Time complexity
1832793528, Mathematics
1832793528, Bounded function
1832793528, Forgetting
2172533712,  Suggested Upper Merged Ontology
2172533712,  Upper ontology
2172533712,  Ontology-based data integration
2172533712,  Ontology (information science)
2172533712,  Process ontology
2172533712,  Ontology Inference Layer
2172533712,  Ontology alignment
2172533712,  Ontology
2172533712,  Computer science
2172533712,  Information retrieval
2172533712, Ontology Inference Layer
2172533712, Machine learning
2172533712, Process ontology
2172533712, Artificial intelligence
2172533712, Ontology (information science)
2172533712, Natural language processing
2172533712, Ontology-based data integration
2172533712, Ontology
2172533712, Computer science
2172533712, Suggested Upper Merged Ontology
2172533712, Upper ontology
2172533712, Ontology alignment
22112563,  String kernel
22112563,  Tree kernel
22112563,  Polynomial kernel
22112563,  Kernel embedding of distributions
22112563,  Kernel method
22112563,  Kernel (statistics)
22112563,  Sentence
22112563,  Textual entailment
22112563,  Natural language processing
22112563,  Mathematics
22112563,  Artificial intelligence
22112563, Machine learning
22112563, Kernel method
22112563, Kernel embedding of distributions
22112563, Tree kernel
22112563, Artificial intelligence
22112563, Polynomial kernel
22112563, Pattern recognition
22112563, Sentence
22112563, C++ string handling
22112563, Mathematics
22112563, String kernel
22112563, Kernel (statistics)
2088822605,  Deterministic pushdown automaton
2088822605,  Nested word
2088822605,  Embedded pushdown automaton
2088822605,  Pushdown automaton
2088822605,  Closure (mathematics)
2088822605,  Turing machine
2088822605,  Bounded function
2088822605,  Automaton
2088822605,  Discrete mathematics
2088822605,  Mathematics
2088822605, Closure (mathematics)
2088822605, Discrete mathematics
2088822605, Concurrent computing
2088822605, Embedded pushdown automaton
2088822605, Turing machine
2088822605, Mathematics
2088822605, Bounded function
2088822605, Deterministic pushdown automaton
2088822605, Pushdown automaton
2088822605, Nested word
2739542448, Machine learning
2739542448, Artificial intelligence
2739542448, Computer science
2739542448, Management science
2739542448, Social network
206269970,  Constraint programming
206269970,  Constraint logic programming
206269970,  Constraint satisfaction
206269970,  Constraint satisfaction dual problem
206269970,  Binary constraint
206269970,  Constraint graph
206269970,  Local consistency
206269970,  Constraint satisfaction problem
206269970,  Mathematical optimization
206269970,  Mathematics
206269970, Discrete mathematics
206269970, Mathematical optimization
206269970, Constraint programming
206269970, Constraint logic programming
206269970, Constraint satisfaction dual problem
206269970, Concurrent constraint logic programming
206269970, Constraint learning
206269970, Constraint (mathematics)
206269970, Mathematics
206269970, Constraint satisfaction
206269970, Hybrid algorithm (constraint satisfaction)
2573994265,  Heuristics
2573994265,  Heuristic
2573994265,  Permission
2573994265,  Linear programming
